otu,Phylum,Class,Order,Family,Genus,Species,Subspecies,Similarity,Status,Process ID
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
otu2536,Arthropoda,Insecta,Coleoptera,Histeridae,Pactolinus,major,,95.91,Private,
,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,franciscoloi,,85.33,Published,GBMLG1804-06
,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Radix,balthica,,85.19,Published,GBMPL603-14
,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Radix,balthica,,85.19,Published,GBMPL602-14
,Chordata,Actinopterygii,Gobiiformes,Oxudercidae,Trypauchen,vagina complex sp. type01,,84,Published,GBMNB7374-20
,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Radix,balthica,,84,Published,GBMPL713-14
,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Radix,balthica,,84,Published,GBMPL692-14
,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Radix,balthica,,84,Published,GBMPL828-14
,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Radix,balthica,,84,Published,GBMPL827-14
,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Radix,balthica,,84,Published,GBMPL809-14
,Mollusca,Gastropoda,Hygrophila,Lymnaeidae,Radix,balthica,,84,Published,GBMPL801-14
,Arthropoda,Arachnida,Scorpiones,Euscorpiidae,Euscorpius,tauricus,,84,Published,GACO2339-19
,Mollusca,Gastropoda,,Physidae,Physella,acuta,,84,Private,
,Arthropoda,Arachnida,Scorpiones,Euscorpiidae,Euscorpius,lycius,,83.95,Published,GACO2358-19
,Arthropoda,Arachnida,Scorpiones,Euscorpiidae,Euscorpius,lycius,,83.95,Published,GACO2356-19
,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,Acantholyda,flaviceps,,83.95,Published,FISYM783-16
,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Eupholidoptera,prasina,,83.75,Published,GBMH5915-09
,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Isurus,oxyrinchus,,83.33,Published,PHANT250-08
,Arthropoda,Insecta,Diptera,Tachinidae,Trichophora,Janzen8599,,83.33,Published,ASCRW1288-10
,Arthropoda,Insecta,Diptera,Pipunculidae,Pipunculus,sp. BC1,,83.33,Early-Release,
otu2537,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
otu254,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,maximus,,97.08,Early-Release,
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,maximus,,97.08,Early-Release,
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM5929,,96.49,Published,GBMNC30828-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM5930,,96.49,Published,GBMNC30827-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM5931,,96.49,Published,GBMNC30826-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM5932,,96.49,Published,GBMNC30825-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM5933,,96.49,Published,GBMNC30824-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM5934,,96.49,Published,GBMNC30823-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM5935,,96.49,Published,GBMNC30822-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM5936,,96.49,Published,GBMNC30821-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM5937,,96.49,Published,GBMNC30820-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM5938,,96.49,Published,GBMNC30819-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM6026,,96.49,Published,GBMNC30818-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM6027,,96.49,Published,GBMNC30817-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM6028,,96.49,Published,GBMNC30816-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM6573,,96.49,Published,GBMNC30788-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM6574,,96.49,Published,GBMNC30787-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM6575,,96.49,Published,GBMNC30786-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM6576,,96.49,Published,GBMNC30785-20
,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,sp. USCM5572,,96.49,Published,GBMNC30867-20
otu255,Arthropoda,Insecta,Lepidoptera,Psychidae,Plutorectis,xanthochrysa,,82.67,Published,WALPC2116-15
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,82.05,Published,GBCMD2251-08
,Arthropoda,Ostracoda,Podocopida,Cyprididae,Bennelongia,mckenziei,,81.33,Published,GBA10684-13
,Arthropoda,Insecta,Hemiptera,Corixidae,,,,81.33,Published,AUSCA043-12
,Arthropoda,Insecta,Hemiptera,Corixidae,,,,81.33,Published,AUSCA081-12
,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Stator,subaeneus,,80.95,Published,GBCL2288-06
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2279-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2243-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2242-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2235-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2234-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2233-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2241-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2236-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2239-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2238-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2237-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2256-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2249-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,80.77,Published,GBCMD2278-08
otu2556,Arthropoda,Arachnida,Scorpiones,Euscorpiidae,Euscorpius,sp. EC209,,81.33,Published,GACO2323-19
,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Savoiea,robusta,,80.9,Early-Release,
,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Calliblepharis,jubata,,80.9,Published,PNMIA624-14
,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Calliblepharis,jubata,,80.9,Published,PNMIA1823-14
,Arthropoda,Thecostraca,Sessilia,Chthamalidae,Chthamalus,proteus,,80.77,Published,GBFCC0524-06
,Arthropoda,Thecostraca,Sessilia,Chthamalidae,Chthamalus,proteus,,80.77,Published,GBFCC0319-06
,Arthropoda,Arachnida,Scorpiones,Euscorpiidae,Euscorpius,,,80.77,Published,AMSCO036-10
,Arthropoda,Insecta,Coleoptera,Anthribidae,,,,80.77,Published,GMGGF111-17
,Arthropoda,Arachnida,Scorpiones,Euscorpiidae,Euscorpius,tauricus,,80.77,Published,GACO2339-19
,Arthropoda,,,,,,,80.77,Private,
,Arthropoda,Malacostraca,Stomatopoda,Nannosquillidae,Pullosquilla,thomassini,,80.25,Published,GBMNC70529-20
,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Calliblepharis,jubata,,80,Published,PNMIA590-14
,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,Dilsea,californica,,79.81,Published,ABMMC2195-08
,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Calliblepharis,ciliata,,79.78,Published,PNMIA1155-14
,Arthropoda,Arachnida,Scorpiones,Euscorpiidae,Euscorpius,arikani,,79.76,Published,GACO2353-19
,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,Calliblepharis,jubata,,79.51,Published,PNMIA1800-14
,Arthropoda,Thecostraca,Sessilia,Chthamalidae,Chthamalus,proteus,,79.49,Published,GBFCC0420-06
,Arthropoda,Thecostraca,Sessilia,Chthamalidae,Chthamalus,proteus,,79.49,Published,GBFCC0421-06
,Arthropoda,Thecostraca,Sessilia,Chthamalidae,Chthamalus,proteus,,79.49,Published,GBFCC0426-06
,Arthropoda,Thecostraca,Sessilia,Chthamalidae,Chthamalus,proteus,,79.49,Published,GBFCC0428-06
otu2571,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
otu259,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
otu26,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,GBMND17243-21
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,GBMNB56356-20
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,GBMNB56355-20
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,GBCM23428-19
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,,,,100,Published,GBCMI5566-19
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,GBCMI5550-19
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,GBCMI336-07
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,COLNO144-09
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,COLNO145-09
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,COLNO147-09
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,COLNO148-09
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,TINA040-10
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,TINA039-10
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,TINA038-10
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,TINA037-10
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,TINA036-10
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,TINA035-10
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,TINA034-10
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,TINA033-10
,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,scaber,,100,Published,TINA032-10
otu260,Chlorophyta,Trebouxiophyceae,,,,,,80.46,Published,JRPAA9724-15
,Chlorophyta,Trebouxiophyceae,,,,,,80.46,Published,JRPAA5386-15
,Echinodermata,Holothuroidea,,,,,,80,Private,
,Chordata,Actinopterygii,Perciformes,Mullidae,Parupeneus,heptacanthus,,80,Published,GBMNB7813-20
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,79.49,Published,GBCMD2260-08
,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,mediopunctatum,mediopunctatum,78.67,Private,
,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,mediopunctatum,mediopunctatum,78.21,Private,
,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,mediopunctatum,arwini,78.21,Private,
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,78.21,Published,GBCMD2279-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,78.21,Published,GBCMD2243-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,78.21,Published,GBCMD2242-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,78.21,Published,GBCMD2235-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,78.21,Published,GBCMD2234-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,78.21,Published,GBCMD2233-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,78.21,Published,GBCMD2241-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,78.21,Published,GBCMD2236-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,78.21,Published,GBCMD2239-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,78.21,Published,GBCMD2238-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,78.21,Published,GBCMD2237-08
,Arthropoda,Malacostraca,Decapoda,Xiphocarididae,Xiphocaris,elongata,,78.21,Published,GBCMD2256-08
otu2608,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
otu2613,Arthropoda,Insecta,Diptera,Chironomidae,Gymnometriocnemus,subnudus,,86.84,Published,GMGRB1761-13
,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,,86.42,Published,GBMIN56189-17
,Arthropoda,Insecta,Diptera,Pipunculidae,Chalarus,decorus,,86.42,Published,CNIVH303-14
,Arthropoda,Insecta,Diptera,Sciaridae,,,,86.42,Private,
,Arthropoda,Insecta,Hemiptera,Pentatomidae,Halyomorpha,halys,,86.42,Published,FEMDP121-14
,Arthropoda,Insecta,Diptera,Tachinidae,Leschenaultia,Wood12,,85.9,Published,ASTAQ050-06
,Arthropoda,Insecta,Coleoptera,Cerambycidae,Judolia,instabilis,,85.9,Published,CERPA130-08
,Arthropoda,Insecta,Hemiptera,Lygaeidae,Nysius,niger,,85.9,Published,CHIP418-12
,Arthropoda,Insecta,Diptera,Chironomidae,,,,85.9,Private,
,Arthropoda,Insecta,Coleoptera,Carabidae,,,,85.9,Private,
,Arthropoda,Insecta,Coleoptera,,,,,85.9,Private,
,Arthropoda,Insecta,Hemiptera,Cicadellidae,Oncopsis,,,85.71,Published,PHMTV1049-12
,Arthropoda,Insecta,Hemiptera,Cicadellidae,Oncopsis,,,85.71,Published,SSBCA5055-15
,Arthropoda,Insecta,Coleoptera,Ptiliidae,,,,85.71,Private,
,Arthropoda,Insecta,Hymenoptera,Pamphiliidae,Acantholyda,flaviceps,,85.71,Published,FISYM783-16
,Arthropoda,Insecta,Diptera,Tephritidae,Eurosta,cribata,,85.53,Early-Release,
,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,,85.19,Published,GBDP48181-19
,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,,85.19,Published,GBMIN56188-17
,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,,85.19,Published,GBMIN56190-17
,Arthropoda,Insecta,Diptera,Culicidae,Aedes,aegypti,,85.19,Published,GBMIN56191-17
otu2622,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,No Match,
